assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,candidate,scientific_resolved,MSW3_ID,MSWFamilyLatin,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,ForStrat.Comment,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel,Diet.VertFishScav,Diet.FruiNect,Diet.PlantSeed,Diet.AllPlants,Diet.AllAnimal,Diet,Effect_Order,Effect_Family,Effect_Species,effect_diet,log10_density,density,body_mass_kg,home_range_size,dispersal_dist,min_patch_size,min_patch_size500,level1_habitats,habitats_mixed,a_pred,b_pred
115572684,18357,propithecus deckenii,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Propithecus,deckenii,NA,NA,NA,"A. Grandidier, 1867",Critically Endangered,A3cd,3.1,Decreasing,Global,propithecus verreauxi,propithecus deckenii,524,Indriidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,4000,Ref_129,1,0,30,70,100,0,herbivore,-0.02762622,0.266011713,0.172812914,-0.1003301887,1.604920779341254,40.26435804814493,4,0.216,2.602644808651384,0.2483586100650802,12.417930503254011,Forest,Forest,223860147.11667302,2.621975635729639
115572884,18358,propithecus diadema,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Propithecus,diadema,NA,NA,NA,"Bennett, 1832",Critically Endangered,A3cd+4cd,3.1,Decreasing,Global,propithecus diadema,propithecus diadema,527,Indriidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,7500,Ref_117,1,0,30,70,100,0,herbivore,-0.02762622,0.266011713,0.316910943,-0.1003301887,1.6590236610355475,45.60617622251278,7.5,0.40499999999999997,3.563818177180199,0.21926854711980118,10.96342735599006,Forest,Forest,183174769.07810146,2.636952617252397
115573104,18359,propithecus edwardsi,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Propithecus,edwardsi,NA,NA,NA,"A. Grandidier, 1871",Endangered,"A2cd+3cd+4cd; B1ab(i,ii,iii,v)",3.1,Decreasing,Global,propithecus diadema,propithecus edwardsi,521,Indriidae,0,0,0,0,0,0,40,0,10,50,Ref_50,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,6573.27,Ref_58,1,0,40,60,100,0,herbivore,-0.02762622,0.266011713,-0.189666207,-0.1003301887,1.1713288527593844,14.83641089954377,6.573270000000001,0.35495658,3.3363810257223316,0.6740174606722106,33.700873033610534,Forest,Forest,191741508.81203157,2.6343770645817095
115573359,18360,propithecus candidus,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Propithecus,candidus,NA,NA,NA,"A. Grandidier, 1871",Critically Endangered,C2a(i),3.1,Decreasing,Global,propithecus diadema,propithecus diadema,527,Indriidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,7500,Ref_117,1,0,30,70,100,0,herbivore,-0.02762622,0.266011713,0.316910943,-0.1003301887,1.6590236610355475,45.60617622251278,7.5,0.40499999999999997,3.563818177180199,0.21926854711980118,10.96342735599006,Forest,Forest,183174769.07810146,2.636952617252397
115573556,18361,propithecus perrieri,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Propithecus,perrieri,NA,NA,NA,"Lavauden, 1931",Critically Endangered,A2a; C2a(ii),3.1,Decreasing,Global,propithecus diadema,propithecus perrieri,523,Indriidae,0,0,0,0,0,0,30,0,0,70,Ref_41,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,5250,Ref_129,1,0,30,70,100,0,herbivore,-0.02762622,0.266011713,0,-0.1003301887,1.3931763068660235,24.727277737131864,5.25,0.2835,2.9817042106822065,0.40441168277021616,20.22058413851081,Forest,Forest,206218948.41815713,2.6292214241377034
115574178,22918,varecia variegata,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Varecia,variegata,NA,NA,NA,"(Kerr, 1792)",Critically Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global,NA,varecia variegata,508,Lemuridae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,NA,0,1,0,Ref_1,ABC,3850,Ref_117,1,0,100,0,100,0,herbivore,-0.02762622,0.507790941,-0.209143147,-0.1003301887,1.470215909901408,29.526767878192135,3.85,0.2079,2.553378937799871,0.33867574132236106,16.933787066118054,Forest,Forest,226383548.91046458,2.620889750393542
115574598,22920,varecia rubra,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Varecia,rubra,NA,NA,NA,"(É. Geoffroy, 1812)",Critically Endangered,A4cd,3.1,Decreasing,Global,varecia variegata,varecia rubra,507,Lemuridae,0,0,0,0,0,0,90,0,0,10,Ref_1,ABC,Ar,A,NA,0,1,0,Ref_1,ABC,3872.6,Ref_58,1,0,90,10,100,0,herbivore,-0.02762622,0.507790941,-0.02163655,-0.1003301887,1.6568845631500557,45.38209735639321,3.8726,0.20912039999999998,2.560862304771578,0.2203512085717045,11.017560428585226,Forest,Forest,225996074.21741688,2.6210569230797223
115574811,39751,microcebus ravelobensis,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,ravelobensis,NA,NA,NA,"Zimmermann, Cepok, Rakotoarison, Zietemann &amp; Radespiel, 1998",Vulnerable,"B1ab(i,iii)",3.1,Decreasing,Global,NA,microcebus ravelobensis,484,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ref_2,D1,Ar,A,NA,1,0,0,Ref_1,ABC,55,Ref_117,1,20,40,20,60,40,omnivore,-0.02762622,0.445551765,0,-0.0552981064,2.270390410770932,186.37618200012489,0.055,0.00297,0.3051871556930271,0.053654924640495635,2.682746232024782,Forest,Forest,283734760.1694754,2.3240250244580243
115579176,41571,microcebus tavaratra,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,tavaratra,NA,NA,NA,"Rasoloarison, Goodman &amp; Ganzhorn, 2000",Vulnerable,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,microcebus tavaratra,478,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ref_2,D1,Ar,A,NA,1,0,0,Ref_1,ABC,68.01,Ref_58,1,20,40,20,60,40,omnivore,-0.02762622,0.445551765,0,-0.0552981064,2.239993262246357,173.77738682800958,0.06801,0.00367254,0.3393683167297737,0.057544886492608895,2.877244324630445,"Forest, Artificial - Terrestrial, Shrubland","Forest, Shrubland, Plantations & Heavily Degraded Former Forest",315303101.435409,2.3557890648101454
115579341,41572,microcebus sambiranensis,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,sambiranensis,NA,NA,NA,"Rasoloarison, Goodman &amp; Ganzhorn, 2000",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,microcebus sambiranensis,479,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ref_2,D1,Ar,A,NA,1,0,0,Ref_1,ABC,49.06,Ref_58,1,20,40,20,60,40,omnivore,-0.02762622,0.445551765,0,-0.0552981064,2.286752687064348,193.53195647939788,0.04906,0.0026492399999999998,0.28823630305705766,0.051671053101065165,2.5835526550532584,Forest,Forest,265833623.66436517,2.3057039002900104
115579719,41576,cheirogaleus sibreei,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Cheirogaleus,sibreei,NA,NA,NA,"(Forsyth Major, 1894)",Critically Endangered,A4c,3.1,Decreasing,Global,NA,cheirogaleus sibreei,475,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ref_12,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,285.39,"Ref_2, Ref_3",0,0,50,40,90,10,herbivore,-0.02762622,0.445551765,0,-0.1003301887,1.9896327765513595,97.64112543390583,0.28539,0.015411059999999999,0.6951912266419937,0.10241586171360849,5.1207930856804245,Forest,Forest,397885743.34272265,2.5060297377012275
115579946,41579,avahi unicolor,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Avahi,unicolor,NA,NA,NA,"Thalmann &amp; Geissmann, 2000",Critically Endangered,A2c+3c+4c,3.1,Decreasing,Global,NA,avahi unicolor,519,Indriidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,848.53,"Ref_2, Ref_3",0,0,0,100,100,0,herbivore,-0.02762622,0.266011713,0,-0.1003301887,1.654092484149958,45.09127173648289,0.84853,0.04582062,1.1987220875582463,0.22177240993425124,11.088620496712561,Forest,Forest,337842102.3752139,2.5677820553314374
115581016,136206,microcebus mamiratra,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,mamiratra,NA,NA,NA,"Andriantompohavana, Zaonarivelo, Engberg, Randriamampionona, McGuire, Shore, Rakotonomenjanahary, Brenneman &amp; Louis Jr., 2006",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,microcebus mamiratra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115581154,163021377,cheirogaleus crossleyi,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Cheirogaleus,crossleyi,NA,NA,NA,"A. Grandidier, 1870",Vulnerable,A4cd,3.1,Decreasing,Global,NA,cheirogaleus crossleyi,470,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ref_12,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,285.39,"Ref_2, Ref_3",0,0,50,40,90,10,herbivore,-0.02762622,0.445551765,-0.104220545,-0.1003301887,1.8854122315513595,76.8090213322503,0.28539,0.015411059999999999,0.6951912266419937,0.1301930401735406,6.50965200867703,Forest,Forest,397885743.34272265,2.5060297377012275
115581313,136254,lepilemur randrianasoloi,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,randrianasoloi,NA,NA,NA,"Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravoarimanana, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall &amp; Rumpler, 2017",Endangered,"A2c+3c+4c; B1ab(i,iii,iv)",3.1,Decreasing,Global,NA,lepilemur randrianasoloi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115581448,136263,lepilemur fleuretae,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,fleuretae,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global,NA,lepilemur fleuretae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115581600,136269,eulemur rufifrons,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Eulemur,rufifrons,NA,NA,NA,"(Bennett, 1833)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global,NA,eulemur rufifrons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.507790941,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115581938,136285,avahi peyrierasi,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Avahi,peyrierasi,NA,NA,NA,"Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall &amp; Rumpler, 2006",Vulnerable,"A3cd; B1ab(i,iii)",3.1,Decreasing,Global,NA,avahi peyrierasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.266011713,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115582103,136311,lepilemur wrightae,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,wrightae,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,lepilemur wrightae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115582253,136335,avahi cleesei,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Avahi,cleesei,NA,NA,NA,"Thalmann &amp; Geissmann, 2005",Critically Endangered,A2c+3c+4c,3.1,Decreasing,Global,NA,avahi cleesei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.266011713,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115582568,136369,avahi meridionalis,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Avahi,meridionalis,NA,NA,NA,"Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall &amp; Rumpler, 2006",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,avahi meridionalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.266011713,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115582704,136376,lepilemur aeeclis,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,aeeclis,NA,NA,NA,"Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravoarimanana, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall &amp; Rumpler, 2017",Endangered,"A2c+3c+4c; B1ab(i,iii,iv,v)",3.1,Decreasing,Global,NA,lepilemur aeeclis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115582831,136384,hapalemur meridionalis,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Hapalemur,meridionalis,NA,NA,NA,"Warter, Randrianasolo, Dutrillaux &amp; Rumpler, 1987",Vulnerable,A3cd+4cd,3.1,Decreasing,Global,NA,hapalemur meridionalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.507790941,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115583017,136434,avahi ramanantsoavanai,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Avahi,ramanantsoavanai,NA,NA,NA,"Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall &amp; Rumpler, 2006",Vulnerable,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,avahi ramanantsoavanai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.266011713,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115583306,136491,lepilemur jamesorum,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,jamesorum,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Critically Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,lepilemur jamesorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115583451,136537,microcebus bongolavensis,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,bongolavensis,NA,NA,NA,"Olivieri, Zimmermann, Randrianambinina, Rasoloharijaona, Rakotondravony, Guschanski &amp; Radespiel, 2007",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,microcebus bongolavensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115583605,136609,lepilemur milanoii,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,milanoii,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"A3cd; B1ab(i,iii,v)",3.1,Decreasing,Global,NA,lepilemur milanoii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115583923,136637,microcebus griseorufus,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,griseorufus,NA,NA,NA,"Kollman, 1910",Least Concern,NA,3.1,Decreasing,Global,NA,microcebus griseorufus,481,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ref_2,D1,Ar,A,NA,1,0,0,Ref_1,ABC,70.24,Ref_58,1,20,40,20,60,40,omnivore,-0.02762622,0.445551765,0,-0.0552981064,2.235374281827318,171.93895458245458,0.07024,0.0037929599999999997,0.34488726505917844,0.058160176815571056,2.9080088407785527,"Shrubland, Forest","Shrubland, Forest",319632020.5414601,2.3603208146611285
115584072,136645,lepilemur sahamalaza,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,sahamalaza,NA,NA,NA,"Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravoarimanana, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall &amp; Rumpler, 2017",Critically Endangered,A2acd+3cd+4cd,3.1,Decreasing,Global,NA,lepilemur sahamalaza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115584379,136662,lepilemur betsileo,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,betsileo,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,lepilemur betsileo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115584740,136677,lepilemur petteri,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,petteri,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,A3cd,3.1,Decreasing,Global,NA,lepilemur petteri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115585037,136707,lepilemur seali,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,seali,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Vulnerable,"A2cd+3cd+4cd; B1ab(i,iii,iv,v)",3.1,Decreasing,Global,NA,lepilemur seali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115585199,136709,lepilemur tymerlachsoni,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,tymerlachsoni,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Critically Endangered,"A2ac+3c+4c; B1ab(i,iii,v)",3.1,Decreasing,Global,NA,lepilemur tymerlachsoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115585357,136731,lepilemur ankaranensis,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,ankaranensis,NA,NA,NA,"Rumpler &amp; Albignac, 1975",Endangered,"A2cd+3cd+4cd; B1ab(i,iii,iv,v)",3.1,Decreasing,Global,NA,lepilemur ankaranensis,515,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ref_11,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,700.89,"Ref_2, Ref_3",0,0,0,100,100,0,herbivore,-0.02762622,0.341742337,0.108643537,-0.1003301887,1.8658333950909158,73.42321465333772,0.70089,0.03784806,1.089456360576228,0.13619670627626781,6.80983531381339,Forest,Forest,354088942.33296144,2.5598657103436873
115585545,163314538,microcebus simmonsi,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,simmonsi,NA,NA,NA,"Louis Jr., Coles, Andriantompohavana, Sommer, Engberg, Zaonarivelo, Mayor &amp; Brenneman, 2006",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,microcebus simmonsi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115585671,136761,lepilemur hubbardorum,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,hubbardorum,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global,NA,lepilemur hubbardorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115585814,136767,avahi betsileo,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Avahi,betsileo,NA,NA,NA,"Andriantompohavana, Lei, Zaonarivelo, Engberg, Nalanirina, McGuire, Shore, Andrianasolo, Herrington, Brenneman &amp; Louis Jr., 2007",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,avahi betsileo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.266011713,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115585939,136771,lepilemur grewcockorum,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,grewcockorum,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney, &amp; Brenneman, 2006",Critically Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global,NA,lepilemur grewcockorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115586218,136796,lepilemur otto,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,otto,NA,NA,NA,"Craul, Zimmermann, Rasoloharijaona, Randrianambinina &amp; Radespiel, 2007",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,lepilemur otto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
